URL,Title,Sub-heading,Description,Content under product listing
https://jrdunn.com/designers/marco-bicego/rings.html,MARCO BICEGO RINGS,,"Decorate your fingers with a strikingly unforgettable Marco Bicego Ring. Paradise doesn’t have to be far away when you wear a beautifully delicate and natural piece from the Paradise Collection. To exude elegance, consider wearing a ring composed of the finest stones in the world, handpicked specifically for the Jaipur Collection. Leave an impression by wearing a perfectly textured and gorgeously contrasted ring from the Goa Collection. Get noticed by wearing a geometrically shaped ring from the highly distinguishable Murano Collection. Whichever collection you choose, Marco Bicego Rings are sure to make heads turn, and be a favored accessory you won’t ever want to leave home without.",
https://jrdunn.com/watches/g-shock/limited-editions.html,G-SHOCK LIMITED EDITION WATCHES,,"A selection of Limited Edition G-Shock watches that are regularly updated with new releases. G-Shock regularly releases new watches based on pop-culture, movie icons and much more.",
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/oval.html,Oval Engagement Rings,Settings for an Oval center gemstone. ,Shop oval diamond engagement rings in every style from a solitaire oval to a pave diamond halo oval engagement ring. The elongated shapes of oval diamonds looks incredibly flattering on the hand. A little spin on a classic look.,
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/solitaire-diamond-rings.html,Solitaire Diamond Engagement Rings,The classic single diamond engagement ring. ,"The solitaire diamond ring shows off every diamond shape, from Asscher to emerald cut, heart, marquise, oval, pear shape, princess cut, radiant and the timeless round. There are many options on how your diamond is set. Your center gemstone can be prong-set with four prongs or with six prongs or bezel set. Something to think about: Depending on the size of the center diamond you choose, a dainty engagement ring might emphasize a smaller carat weight diamond. A larger center diamond with a wider solitaire band might just look amazing. Of course, it depends on the style you’re going for! A single stone has no detractors. This makes solitaire diamond engagement rings clean and elegant, timeless and ever-popular. A classic look doesn’t mean boring, instead it will keep you in style, always. If you’d like an alternative style on the ring you choose, just contact one of our engagement specialists through the chat to discuss other options.",
https://jrdunn.com/watches/tag-heuer/monaco.html,TAG Heuer Monaco Watches,Official TAG Heuer® Retailer,"Named for the principality on the French Riviera and its Grand Prix race, the Tag Heuer Monaco was ahead of its time at launch, and is still cutting-edge! The cult classic, featured in the 1971 film, “Le Mans,” has a bold square chronograph design, distinctive dial with block hands, bracelet with folding clasp and trusted automatic calibre. The easily-recognizable Monaco has a unique appeal. It’s iconic, it’s prestigious, and it can be worn with just about everything in your wardrobe.",
https://jrdunn.com/designer-jewelry-by-category/back-in-stock.html,,,,"Title: Back In Stock Popular Jewelry
Description: Shop our collection of popular jewelry that just came back in stock. You asked for it, so our buyers re-stocked so you can get your favorite pieces. Just keep in mind, pieces may sell in our Lighthouse Point showroom. So if you love a piece, make it yours before it sells out again.}"
https://jrdunn.com/designer-jewelry-by-category/best-sellers.html,,,,"Title: Best Sellers and Most Popular Jewelry
Description: Shop our best selling jewelry and most popular styles our clients love. You can't go wrong with these styles, from our most popular designer jewelry pieces to our timeless Private Label jewelry that makes the perfect gift or self-treat. Shop our best selling designer jewelry and most loved pieces at J.R.Dunn."
https://jrdunn.com/jewelry-gift-ideas/birthday-gifts.html,,,,"Title: Birthday Gifts
Description: Shop fine jewelry and watches that make the perfect birthday gift for your loved ones. From a beautiful diamond necklace to the perfect pair of studs or stackable bangle, shop our curated selection for the perfect birthday gift idea. Our buyers hand select our best sellers and new arrivals to make sure you have the perfect gift. Whether you're looking for a 50th birthday gift idea or a sweet 16 gift, we'll help you find the perfect piece of jewelry or watch to mark that special birthday milestone."
https://jrdunn.com/designer-jewelry-by-category/mens/bracelets/cuban-link-bracelets.html,,,,"Title: Cuban Link Bracelets for Men and Women
Description: Shop our collection and find the perfect Cuban link bracelet for men or for women, crafted in a variety of solid gold or semi-solid so you can customize yours. Choose from different mm widths for your Cuban link bracelets, from 4mm and 5mm popular styles up to a larger 7mm Cuban link bracelet thickness. You'll find the perfect Cuban link bracelet for men, whether plain gold or a diamond Cuban link bracelet. They are one of the most timeless styles that will become a family heirloom. A Cuban link bracelet is a bracelet you'll cherish for a lifetime. Our experienced team will help you in selecting the perfect Cuban link bracelet for men."
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/gemstone.html,,,,"Title: Gemstone Engagement Rings
Description: Shop our collection of gemstone engagement rings featuring sapphire, emerald, and other colored gemstones as the center stone. If you're looking for a unique gemstone engagement ring, you're sure to find one you love at J.R.Dunn. A center gemstone in your engagement ring ensures your ring is unique and personal to your personal style. Find the perfect engagement ring with a center colored gemstone for this incredibly important moment in your lives together. We're proud to be family owned and operated for over 50 years."
https://jrdunn.com/designer-jewelry-by-category/anklets.html,,,,"Title: Gold Anklets and Anklet Bracelets for Women
Description: Shop our collection of fine jewelry anklet bracelets for women crafted in your choice of gold and diamonds. Find the perfect gold anklet for you, from dainty gold styles crafted in 14k yellow gold to stylish diamond anklets with mini charms that move as you walk. Our buyers chose the perfect anklet bracelets for you, crafted with care. Shop our collection of anklets that are fine jewelry."
https://jrdunn.com/watches/breitling/chronomat.html,Breitling Chronomat Watches,,The ultimate everyday chronograph watch.,"Title: About the Breitling Chronomat
Description: Both the Chronomat and a jet fighter have something in common, both are high operating machines that require precision and power. In 1983, by request of the national Italian aerobatics team - the Frecce Tricolori - Breitling created the perfect timepiece to pair with their Aermacchi MB-339; the jet of their choice. The watch needed to be sturdy to hold up to the tight spirals and spiraling maneuvers made by the team in the sky. It needed to be easy to read so that with just a quick glance the pilot would be able to see the elapsed time. It had to be a chronograph watch with the ability to accurately and easily start and stop the chronograph function. It also needed the ability to grip the crown and adjust functions to match while wearing gloves. What Breitling created was the epitome of form and function. The watch delivered on all fronts and has become a familiar timepiece to see on jet fighter pilot’s wrists. The Chronomat is now made in various metal combinations such as stainless steel, stainless steel and 18k gold and all 18k gold versions. Although previously known as a pilot watch, the Breitling Chronomat 44 brings style, elegance and performance to outmatch any task you need to accomplish.

Title: Style and Design: Form and Function
Description: A watch built for a jet pilot must embody the high-tech machine that they fly and requires precision and power. In 1983, by request of the national Italian aerobatics team - the Frecce Tricolori - Breitling created an updated timepiece to pair with their Aermacchi MB-339; the jet of their choice. The watch needed to be sturdy to hold up to the tight spirals and spiraling maneuvers made by the team in the sky. It needed to be easy to read so that with just a quick glance the pilot would be able to see the elapsed time. It had to be a chronograph watch with the ability to accurately and easily start and stop the chronograph function. It also needed the ability to grip the crown and adjust functions to match while wearing gloves. What Breitling delivered was the epitome of form and function. The watch delivered on all fronts and has become a familiar timepiece to see on jet fighter pilot’s wrists. The Chronomat is now made in various metal combinations such as stainless steel, stainless steel and 18k Red gold and all 18k Red gold versions. Although previously known as a pilot watch, the Breitling Chronomat 42 brings style, elegance and performance to outmatch any task you need to accomplish.
To the delight of fans, the iconic bracelet that the Chronograph had become known for in the 80s and 90s has returned. The “Rouleaux” bracelet, or more affectionately known as the “bullet” bracelet has been redesigned and relaunched with the latest Chronomat collection. This unique and iconic bracelet features links made up of barrel links that are satin polished with a high polish rivet connecting them. Though the Breitling Chronomat has undergone many different re-designs over the years, the latest interpretation is absolutely stunning.
The Breitling Chronomat B01 42 collection also features a special, Bentley Edition watch. This watch features a striking British racing green dial with red highlights. Only available in stainless steel, this watch much like the other Chronomat 42 have an exhibition sapphire caseback to enjoy the beauty and craftsmanship of the manufacture movement.

Title: The B01 Movement
Description: The first interpretation of the Breitling Chronomat with an in-house movement was released in 2009 and was designated the Chronomat B01. Today the B01 is the base movement for all manufactured movements in Breitling watches. This manufacture chronograph movement features a 70 hour power reserve, a vertical clutch and a barrel system to allow precise chronograph manipulation.
"
